ph	eClip	exon	RBP	gene_name	delta.psi.c	id	energy	spread	icSHAPE_delta_reactivity	evo_qvalue	n.ph.in.cluster
chr17_46125715_46128318_+	chr17_46128305_46128336_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398172	-16.6	2603		0.187976759738495	158
chr17_46125715_46132069_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398173	-26.6	6354		0.291822080756209	360
chr17_46125715_46132069_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398173	-26.6	6354		0.291822080756209	360
chr17_46125729_46132094_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398177	-19.7	6365		1	364
chr17_46125729_46132094_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398177	-19.7	6365		1	364
chr17_46125729_46132142_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398178	-16.9	6413		1	373
chr17_46125729_46132142_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398178	-16.9	6413		1	373
chr17_46125730_46132024_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398179	-16.3	6294		1	345
chr17_46125730_46132024_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398179	-16.3	6294		1	345
chr17_46125731_46129260_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398180	-17.9	3529		0.684550361532827	205
chr17_46125731_46129260_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398180	-17.9	3529		0.684550361532827	205
chr17_46125734_46128042_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398181	-21.4	2308		1	128
chr17_46125734_46128042_+	chr17_46127967_46128057_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398181	-21.4	2308		1	128
chr17_46125734_46128042_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398181	-21.4	2308		1	128
chr17_46125734_46128042_+	chr17_46127967_46128057_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398181	-21.4	2308		1	128
chr17_46125735_46129578_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398182	-15.4	3843		0.769585854051911	235
chr17_46125735_46129578_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398182	-15.4	3843		0.769585854051911	235
chr17_46125737_46128278_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398183	-18.4	2541		0.143942130473712	145
chr17_46125737_46128278_+	chr17_46128248_46128305_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398183	-18.4	2541		0.143942130473712	145
chr17_46125737_46128278_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398183	-18.4	2541		0.143942130473712	145
chr17_46125737_46128278_+	chr17_46128248_46128305_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398183	-18.4	2541		0.143942130473712	145
chr17_46125743_46130839_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398184	-26.7	5096		1	251
chr17_46125743_46130839_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398184	-26.7	5096		1	251
chr17_46125744_46128401_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398185	-23.9	2657		1	184
chr17_46125744_46128401_+	chr17_46128342_46128425_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398185	-23.9	2657		1	184
chr17_46125744_46128401_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398185	-23.9	2657		1	184
chr17_46125744_46128401_+	chr17_46128342_46128425_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398185	-23.9	2657		1	184
chr17_46125754_46134391_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398187	-18.9	8637		1	420
chr17_46125754_46134391_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398187	-18.9	8637		1	420
chr17_46125755_46130913_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398188	-17.4	5158		1	269
chr17_46125755_46130913_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398188	-17.4	5158		1	269
chr17_46125764_46131456_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398190	-21.6	5692		0.589213984660065	276
chr17_46125764_46131456_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398190	-21.6	5692		0.589213984660065	276
chr17_46125769_46126234_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398191	-19.8	465		1	110
chr17_46125769_46126234_+	chr17_46126207_46126226_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398191	-19.8	465		1	110
chr17_46125769_46126234_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398191	-19.8	465		1	110
chr17_46125769_46126234_+	chr17_46126207_46126226_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398191	-19.8	465		1	110
chr17_46125773_46128218_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398193	-16.1	2445		0.640019733505487	141
chr17_46125773_46128218_+	chr17_46128184_46128226_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398193	-16.1	2445		0.640019733505487	141
chr17_46125773_46128218_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398193	-16.1	2445		0.640019733505487	141
chr17_46125773_46128218_+	chr17_46128184_46128226_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398193	-16.1	2445		0.640019733505487	141
chr17_46125775_46129473_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398195	-25.2	3698		0.462720470317178	222
chr17_46125775_46129473_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398195	-25.2	3698		0.462720470317178	222
chr17_46125775_46132079_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398196	-18.2	6304		0.887779431435441	363
chr17_46125775_46132079_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398196	-18.2	6304		0.887779431435441	363
chr17_46125776_46131033_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398197	-15.6	5257		0.438923865961385	270
chr17_46125776_46131033_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398197	-15.6	5257		0.438923865961385	270
chr17_46125778_46128042_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398198	-20.6	2264		0.450994606523901	128
chr17_46125778_46128042_+	chr17_46127967_46128057_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398198	-20.6	2264		0.450994606523901	128
chr17_46125778_46128042_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398198	-20.6	2264		0.450994606523901	128
chr17_46125778_46128042_+	chr17_46127967_46128057_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398198	-20.6	2264		0.450994606523901	128
chr17_46125779_46129523_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398199	-17.9	3744		0.872073702623547	230
chr17_46125779_46129523_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398199	-17.9	3744		0.872073702623547	230
chr17_46125780_46132158_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398201	-20.3	6378		0.589959110481541	377
chr17_46125780_46132158_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398201	-20.3	6378		0.589959110481541	377
chr17_46125782_46134401_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398202	-15	8619		0.608056540567257	420
chr17_46125782_46134401_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398202	-15	8619		0.608056540567257	420
chr17_46125786_46130906_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398204	-20.9	5120		0.387842935618804	269
chr17_46125786_46130906_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398204	-20.9	5120		0.387842935618804	269
chr17_46125789_46134715_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398205	-15.7	8926		0.243604956868538	420
chr17_46125789_46134715_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398205	-15.7	8926		0.243604956868538	420
chr17_46125790_46130782_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398206	-16.8	4992		1	241
chr17_46125790_46130782_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398206	-16.8	4992		1	241
chr17_46125791_46132074_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398207	-24.1	6283		0.364427518338559	361
chr17_46125791_46132074_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398207	-24.1	6283		0.364427518338559	361
chr17_46125792_46134393_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398208	-17.9	8601		1	419
chr17_46125792_46134393_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398208	-17.9	8601		1	419
chr17_46125802_46129256_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398209	-17.3	3454		1	203
chr17_46125802_46129256_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398209	-17.3	3454		1	203
chr17_46125818_46129259_+	chr17_46125721_46125821_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398210	-19	3441		1	203
chr17_46125818_46129259_+	chr17_46125721_46125821_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398210	-19	3441		1	203
chr17_46125872_46128352_+	chr17_46128342_46128425_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398217	-19	2480		0.428155885755554	169
chr17_46125872_46128352_+	chr17_46128342_46128425_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398217	-19	2480		0.428155885755554	169
chr17_46125888_46128044_+	chr17_46127967_46128057_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398219	-20.3	2156		1	123
chr17_46125888_46128044_+	chr17_46127967_46128057_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398219	-20.3	2156		1	123
chr17_46126020_46127991_+	chr17_46127967_46128057_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398228	-16.9	1971		1	112
chr17_46126020_46127991_+	chr17_46127967_46128057_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398228	-16.9	1971		1	112
chr17_46126024_46128353_+	chr17_46128336_46128342_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398232	-18	2329		1	168
chr17_46126024_46128353_+	chr17_46128342_46128425_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398232	-18	2329		1	168
chr17_46126024_46128353_+	chr17_46128336_46128342_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398232	-18	2329		1	168
chr17_46126024_46128353_+	chr17_46128342_46128425_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398232	-18	2329		1	168
chr17_46126051_46128378_+	chr17_46128342_46128425_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398238	-15.9	2327		0.775827613917091	170
chr17_46126051_46128378_+	chr17_46128342_46128425_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398238	-15.9	2327		0.775827613917091	170
chr17_46126100_46127989_+	chr17_46127967_46128057_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398246	-17	1889		0.227443861836471	110
chr17_46126100_46127989_+	chr17_46127967_46128057_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398246	-17	1889		0.227443861836471	110
chr17_46126125_46128297_+	chr17_46128248_46128305_+	chr17_46126135_46126226_+	DDX3X	NFE2L1	-0.3	398255	-21.2	2172		0.77997827551695	138
chr17_46126125_46128297_+	chr17_46128248_46128305_+	chr17_46126146_46126226_+	DDX3X	NFE2L1	-0.3	398255	-21.2	2172		0.77997827551695	138
chr17_49336303_49336684_-	chr17_49336640_49336677_-	chr17_49336504_49336567_-	NKRF	MBTD1	0.31	404929	-15.4	381		1	15
chr17_56080985_56084653_-	chr17_56080956_56080989_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408747	-20.7	3668	-1.274	1	133
chr17_56080985_56084653_-	chr17_56080956_56080989_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408747	-20.7	3668	-1.274	1	133
chr17_56081856_56083019_-	chr17_56082990_56083032_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408800	-15.5	1163	4.135	1	90
chr17_56081856_56083019_-	chr17_56082990_56083032_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408800	-15.5	1163	4.135	1	90
chr17_56082409_56083014_-	chr17_56082990_56083032_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408830	-17.5	605	0.125	1	65
chr17_56082409_56083014_-	chr17_56082990_56083032_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408830	-17.5	605	0.125	1	65
chr17_56082499_56084590_-	chr17_56082494_56082539_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408835	-15.4	2091	-0.0230000000000001	1	66
chr17_56082499_56084590_-	chr17_56082494_56082539_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408835	-15.4	2091	-0.0230000000000001	1	66
chr17_56082595_56083891_-	chr17_56082591_56082635_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408837	-19.8	1296	-0.755	0.485507691368571	55
chr17_56082595_56083891_-	chr17_56082591_56082635_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408837	-19.8	1296	-0.755	0.485507691368571	55
chr17_56082621_56084031_-	chr17_56082591_56082635_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408838	-18.7	1410	-1.173	1	54
chr17_56082621_56084031_-	chr17_56082591_56082635_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408838	-18.7	1410	-1.173	1	54
chr17_56082662_56084533_-	chr17_56082641_56082689_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408839	-17.4	1871	-0.607	0.0498676461551685	51
chr17_56082662_56084533_-	chr17_56082641_56082689_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408839	-17.4	1871	-0.607	0.0498676461551685	51
chr17_56082713_56082966_-	chr17_56082702_56082750_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408840	-15.7	253	-0.306	0.875284589819789	40
chr17_56082713_56082966_-	chr17_56082702_56082750_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408840	-15.7	253	-0.306	0.875284589819789	40
chr17_56082731_56084299_-	chr17_56082702_56082750_-	chr17_56082759_56082961_-	TIA1	SRSF1	-0.29	408841	-18.8	1568	-0.279	1	43
chr17_56082731_56084299_-	chr17_56082702_56082750_-	chr17_56082775_56082961_-	TIA1	SRSF1	-0.28	408841	-18.8	1568	-0.279	1	43
chr17_61800492_61805698_-	chr17_61805663_61805711_-	chr17_61803998_61804055_-	PRPF8	STRADA	0.35	414664	-19.6	5206		0.513418720721353	6
chr17_73781291_73788500_+	chr17_73781279_73781354_+	chr17_73787852_73788100_+	NCBP2	UNK	-0.43	416772	-20	7209			17
chr17_74085394_74087345_-	chr17_74087340_74087355_-	chr17_74087224_74087316_-	EFTUD2	EXOC7	0.21	416840	-16.5	1951		1	16
chr17_74087136_74087355_-	chr17_74087340_74087355_-	chr17_74087224_74087316_-	EFTUD2	EXOC7	0.21	416844	-17.2	219		0.506718296597077	12
chr19_11018815_11026402_+	chr19_11018745_11018843_+	chr19_11022860_11022928_+	PPIG	CARM1	-0.18	441092	-17.6	7587		0.655756986465093	3
chr19_17316068_17321316_+	chr19_17321295_17321365_+	chr19_17321142_17321189_+	RBFOX2	MYO9B	-0.59	444929	-16.4	5248		0.44059660759412	1
chr19_42388457_42396105_+	chr19_42396088_42396128_+	chr19_42388515_42388560_+	BUD13	ARHGEF1	0.3	453170	-16.6	7648		1	34
chr19_54370841_54379486_+	chr19_54379454_54379506_+	chr19_54371137_54371197_+	DDX55	MYADM	0.29	458869	-18.7	8645		1	1
chr2_20541935_20550448_-	chr2_20550394_20550440_-	chr2_20550358_20550382_-	CSTF2T	PUM2	-0.3	461000	-19.9	8513		1	8
chr2_20541935_20550448_-	chr2_20550441_20550468_-	chr2_20550358_20550382_-	CSTF2T	PUM2	-0.3	461000	-19.9	8513		1	8
chr2_20541938_20550610_-	chr2_20550564_20550605_-	chr2_20550358_20550382_-	CSTF2T	PUM2	-0.3	461001	-16.2	8672		1	13
chr2_20541938_20550610_-	chr2_20550564_20550605_-	chr2_20550358_20550463_-	CSTF2T	PUM2	-0.3	461001	-16.2	8672		1	13
chr2_20549344_20550568_-	chr2_20550564_20550605_-	chr2_20550358_20550382_-	CSTF2T	PUM2	-0.3	461002	-15.3	1224		1	12
chr2_20549344_20550568_-	chr2_20550564_20550605_-	chr2_20550358_20550463_-	CSTF2T	PUM2	-0.3	461002	-15.3	1224		1	12
chr2_20550176_20550549_-	chr2_20550112_20550179_-	chr2_20550358_20550382_-	CSTF2T	PUM2	-0.3	461003	-17	373		1	12
chr2_20550176_20550549_-	chr2_20550112_20550179_-	chr2_20550358_20550463_-	CSTF2T	PUM2	-0.3	461003	-17	373		1	12
chr2_20550195_20550576_-	chr2_20550564_20550605_-	chr2_20550358_20550382_-	CSTF2T	PUM2	-0.3	461005	-15.8	381		1	12
chr2_20550195_20550576_-	chr2_20550564_20550605_-	chr2_20550358_20550463_-	CSTF2T	PUM2	-0.3	461005	-15.8	381		1	12
chr2_55526779_55530323_-	chr2_55530295_55530344_-	chr2_55530205_55530288_-	PTBP1	CCDC88A	0.4	472881	-20.1	3544		0.223731046054237	49
chr2_55527466_55530319_-	chr2_55530295_55530344_-	chr2_55530205_55530288_-	PTBP1	CCDC88A	0.4	472894	-15.2	2853		0.855160567656727	42
chr2_55530062_55530351_-	chr2_55530295_55530344_-	chr2_55530205_55530288_-	PTBP1	CCDC88A	0.4	472909	-16	289		1	29
chr2_61406246_61414801_+	chr2_61406233_61406263_+	chr2_61413115_61413216_+	GRWD1	AHSA2	-0.15	476541	-18.5	8555		1	39
chr2_61408507_61417663_+	chr2_61408467_61408516_+	chr2_61413115_61413216_+	GRWD1	AHSA2	-0.15	476543	-15.5	9156		0.951782841701877	68
chr2_61408514_61414709_+	chr2_61408516_61408522_+	chr2_61413115_61413216_+	GRWD1	AHSA2	-0.15	476544	-18.1	6195		1	31
chr2_61408514_61414709_+	chr2_61408522_61408533_+	chr2_61413115_61413216_+	GRWD1	AHSA2	-0.15	476544	-18.1	6195		1	31
chr2_63215042_63221176_+	chr2_63215038_63215072_+	chr2_63215066_63215139_+	QKI	EHBP1	0.57	477570	-15.8	6134		0.437116798273614	170
chr2_63215042_63221176_+	chr2_63215038_63215072_+	chr2_63215066_63215173_+	QKI	EHBP1	0.42	477570	-15.8	6134		0.437116798273614	170
chr2_63215043_63221287_+	chr2_63215038_63215072_+	chr2_63215066_63215139_+	QKI	EHBP1	0.57	477571	-17.1	6244		1	179
chr2_63215043_63221287_+	chr2_63215038_63215072_+	chr2_63215066_63215173_+	QKI	EHBP1	0.42	477571	-17.1	6244		1	179
chr2_63215044_63216848_+	chr2_63215038_63215072_+	chr2_63215066_63215139_+	QKI	EHBP1	0.57	477572	-17.1	1804		1	26
chr2_63215044_63216848_+	chr2_63215038_63215072_+	chr2_63215066_63215173_+	QKI	EHBP1	0.42	477572	-17.1	1804		1	26
chr2_63215058_63220360_+	chr2_63215038_63215072_+	chr2_63215066_63215139_+	QKI	EHBP1	0.57	477573	-18.1	5302		0.30612092124885	160
chr2_63215058_63220360_+	chr2_63215038_63215072_+	chr2_63215066_63215173_+	QKI	EHBP1	0.42	477573	-18.1	5302		0.30612092124885	160
chr2_70452567_70456238_-	chr2_70452510_70452586_-	chr2_70455476_70455594_-	TIA1	C2orf42	0.2	483462	-16.6	3671		1	15
chr2_70452569_70455686_-	chr2_70452510_70452586_-	chr2_70455476_70455594_-	TIA1	C2orf42	0.2	483463	-15	3117		1	14
chr2_74755339_74755551_-	chr2_74755316_74755349_-	chr2_74755375_74755448_-	U2AF1	AUP1	-0.32	485531	-17.5	212		1	7
chr2_74755342_74756819_-	chr2_74755316_74755349_-	chr2_74755375_74755448_-	U2AF1	AUP1	-0.32	485532	-18.2	1477		0.226093001690007	8
chr2_74755342_74756819_-	chr2_74755316_74755349_-	chr2_74755544_74755616_-	U2AF1	AUP1	-0.42	485532	-18.2	1477		0.226093001690007	8
chr2_102477277_102480211_+	chr2_102477266_102477293_+	chr2_102477287_102477448_+	QKI	MAP4K4	0.44	488731	-15.3	2934		0.824924546443826	1
chr2_153535475_153535672_-	chr2_153535452_153535506_-	chr2_153535570_153535623_-	QKI	PRPF40A	-0.29	507166	-15.1	197		0.483318695060835	5
chr2_209169507_209169864_+	chr2_209169511_209169537_+	chr2_209169570_209169737_+	U2AF2	PIKFYVE	0.63	533979	-18.7	357		1	7
chr2_209169507_209169864_+	chr2_209169511_209169537_+	chr2_209169570_209169852_+	U2AF2	PIKFYVE	0.69	533979	-18.7	357		1	7
chr1_82446402_82452755_+	chr1_82452743_82452784_+	chr1_82452585_82452713_+	QKI	LPHN2	0.63	53846	-15	6353		1	285
chr2_220084262_220093210_-	chr2_220093201_220093249_-	chr2_220091596_220091655_-	SF3B4	ATG9A	-0.29	538463	-24.5	8948		1	55
chr2_220084262_220093210_-	chr2_220093201_220093249_-	chr2_220092644_220092801_-	SF3B4	ATG9A	-0.3	538463	-24.5	8948		1	55
chr2_220084777_220093230_-	chr2_220093201_220093249_-	chr2_220091596_220091655_-	SF3B4	ATG9A	-0.29	538478	-32.5	8453		1	45
chr2_220084777_220093230_-	chr2_220093201_220093249_-	chr2_220092644_220092801_-	SF3B4	ATG9A	-0.3	538478	-32.5	8453		1	45
chr2_220086993_220093234_-	chr2_220093201_220093249_-	chr2_220091596_220091655_-	SF3B4	ATG9A	-0.29	538492	-19.9	6241		0.883704326153716	26
chr2_220086993_220093234_-	chr2_220093201_220093249_-	chr2_220092644_220092801_-	SF3B4	ATG9A	-0.3	538492	-19.9	6241		0.883704326153716	26
chr1_82447346_82452749_+	chr1_82452743_82452784_+	chr1_82452585_82452713_+	QKI	LPHN2	0.63	53920	-17.9	5403		0.460290842776992	243
chr1_82452295_82452762_+	chr1_82452743_82452784_+	chr1_82452585_82452713_+	QKI	LPHN2	0.63	54020	-15.2	467		0.317185398396472	190
chr20_2636679_2636880_+	chr20_2636672_2636716_+	chr20_2636757_2636860_+	PRPF8	NOP56	-0.4	542474	-16.8	201		1	4
chr20_2636679_2636880_+	chr20_2636868_2636873_+	chr20_2636757_2636860_+	PRPF8	NOP56	-0.4	542474	-16.8	201		1	4
chr20_2636679_2636880_+	chr20_2636873_2636889_+	chr20_2636757_2636860_+	PRPF8	NOP56	-0.4	542474	-16.8	201		1	4
chr20_2636679_2636880_+	chr20_2636861_2636931_+	chr20_2636757_2636860_+	XPO5	NOP56	-0.19	542474	-16.8	201		1	4
chr20_34322019_34330118_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551508	-17.1	8099		1	118
chr20_34322019_34330118_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551508	-17.1	8099		1	118
chr20_34322033_34330101_-	chr20_34330056_34330102_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551510	-16.8	8068		0.53456559313103	118
chr20_34322033_34330101_-	chr20_34330056_34330102_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551510	-16.8	8068		0.53456559313103	118
chr20_34322033_34330101_-	chr20_34322030_34322055_-	chr20_34328021_34328519_-	TIA1	RBM39	0.27	551510	-16.8	8068		0.53456559313103	118
chr20_34322033_34330101_-	chr20_34322030_34322055_-	chr20_34328447_34328519_-	TIA1	RBM39	0.18	551510	-16.8	8068		0.53456559313103	118
chr20_34322040_34330119_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551513	-17.6	8079		0.545411088009725	118
chr20_34322040_34330119_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551513	-17.6	8079		0.545411088009725	118
chr20_34322040_34330119_-	chr20_34322030_34322055_-	chr20_34328021_34328519_-	TIA1	RBM39	0.27	551513	-17.6	8079		0.545411088009725	118
chr20_34322040_34330119_-	chr20_34322030_34322055_-	chr20_34328447_34328519_-	TIA1	RBM39	0.18	551513	-17.6	8079		0.545411088009725	118
chr20_34322043_34330238_-	chr20_34322030_34322055_-	chr20_34328021_34328519_-	TIA1	RBM39	0.27	551514	-19	8195		1	118
chr20_34322043_34330238_-	chr20_34322030_34322055_-	chr20_34328447_34328519_-	TIA1	RBM39	0.18	551514	-19	8195		1	118
chr20_34322043_34330139_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551515	-23.8	8096		0.556861622452479	118
chr20_34322043_34330139_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551515	-23.8	8096		0.556861622452479	118
chr20_34322043_34330139_-	chr20_34322030_34322055_-	chr20_34328021_34328519_-	TIA1	RBM39	0.27	551515	-23.8	8096		0.556861622452479	118
chr20_34322043_34330139_-	chr20_34322030_34322055_-	chr20_34328447_34328519_-	TIA1	RBM39	0.18	551515	-23.8	8096		0.556861622452479	118
chr20_34322118_34330014_-	chr20_34330007_34330020_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551525	-22.7	7896		1	110
chr20_34322133_34328457_-	chr20_34328394_34328474_-	chr20_34327025_34327469_-	PRPF8	RBM39	0.19	551527	-18.8	6324		1	102
chr20_34322133_34328457_-	chr20_34328394_34328474_-	chr20_34327315_34327469_-	PRPF8	RBM39	0.3	551527	-18.8	6324		1	102
chr20_34322136_34330117_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551528	-17.3	7981		1	111
